product_id,brand,title,price,category,rating,image_url,product_url
B005CSYVSW,Maxpedition,Micro Pocket Organizer,65.21,Luggage,4.8,https://m.media-amazon.com/images/I/81N7lX68DeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B005CSYVSW
B0CDS9FXMQ,Burwood,Women's Lace up Boots(BWW 16),72.0,Made for Amazon,4.3,https://m.media-amazon.com/images/I/61ywYNM7EML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDS9FXMQ
B082R7MYLM,Reebok,Men's GS Reebok Linear Read Tee T-Shirt,22.71,Sportswear,4.2,https://m.media-amazon.com/images/I/41C7WBydSyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B082R7MYLM
B08V1PTB9N,CHANPINCL,"Mens Genuine Leather Zipper Wallet RFID Secure Large Capacity Double Fold Multi-card Leather Wallets for Men and coin purse, Calf leather black, One size, Classic",104.5,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/81ULJA5d2CL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08V1PTB9N
B00KG5UOSM,Jockey,Men's Pack of 3 Socks Socks (pack of 3),45.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/91QHk7kElwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00KG5UOSM
B07B4QDFRG,Chaps,mens Solid Rib Casual Crew Socks With Embroidered Logo (3 Pack) Casual Sock (pack of 3),86.93,Most-Loved Fashion,4.6,https://m.media-amazon.com/images/I/71zRAlC8iLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B4QDFRG
B01B4ZKR52,All Things Accessory,womens 3 Pack Grip Socks Grip Socks,14.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/818oNbRKPGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01B4ZKR
B0DWTCT29R,Casio,"x Pac-Man ABL-100WEPC-1BER Limited Edition Bluetooth Watch, Black, bracelet",570.0,Watches,5.0,https://m.media-amazon.com/images/I/61b1fMfI66L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DWTCT29R
B0DT9HW967,ATHCO,Men's U-Star Running Shoes,23.99,Shoes,4.8,https://m.media-amazon.com/images/I/61Dd5qMBFDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DT9HW967
B0B6GBQ1YQ,Nike,Nike Omni Unisex Kids Sneaker,132.88,New season,3.9,https://m.media-amazon.com/images/I/61jNE7VCoWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6GBQ1YQ
B01ACRFUQY,Clarks,Cotrell Walk mens Oxford Flat,226.92,Shoes,4.3,https://m.media-amazon.com/images/I/71AsT26pZ8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01ACRFUQY
B089MMKSCY,Under Armour,Men's Ua Launch 9'' Shorts,170.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/61aUAEG2C4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B089MMKSCY
B01J1GQ1HY,EINSKEY,"Sun Hat for Men/Women, Waterproof Wide Brim Bucket Hat Foldable Boonie Hat for Fishing Hiking Garden Safari Beach",40.99,Sportswear,4.4,https://m.media-amazon.com/images/I/710O+67h9WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01J1GQ1HY
B0CZRDDLBS,PROSTEEL,"PROSTEE Stainless Steel Egyptian Eye of Horus Rings for Men Women Gold/Black Signet Ring Size 7 to 14 Round/Hollow Design Hieroglyph Protection Jewelry, Send Gift Box",59.16,Accessories,3.9,https://m.media-amazon.com/images/I/71bkKEngzhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZRDDLBS
B0DJ8TGM5S,adidas,Unisex Cushioned Crew Socks 6 Pair Pack SOCKS (pack of 1),69.0,Sportswear,4.7,https://m.media-amazon.com/images/I/81Gbkcmmu0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJ8TGM5S
B0BP2R6J1J,adidas,Unisex Adults Cushioned Sportswear Ankle 3 Pairs Socks,38.26,Sportswear,4.6,https://m.media-amazon.com/images/I/61KfGfNKWAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BP2R6J1J
B0FF1TGHP1,SUN EIGHT,"Premium 12-inch Light Weight School Backpack Water Resistant Polyester Cute Dinosaur Cartoon Daypack for Boys and Girls, SE22248",69.0,New season,,https://m.media-amazon.com/images/I/81nQ+Evsj9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FF1TGHP
B07CX2XQQF,styleville.in,Women's Plain Regular Fit Top,36.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81PXuKREAuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CX2XQQF
B09XH9L5L2,Goodern,"Cuban Link Curb Chains for Men Women Boys Girls,9mm Silver Solid Italian Jewelry Diamond Cut Necklace Cuban Link Chain Necklace Silver Diamond Cut Stainless Steel Chain Hip Hop Jewelry-20 Inch",25.55,Accessories,3.0,https://m.media-amazon.com/images/I/61TsoZ5TRAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09XH9L5L
B0CYBQ5TN9,Wisfunlly,"Men's Toe Socks Crew Cotton Five Fingers Socks Low Cut Running Athletic Socks 4 Pairs Moisture-Wicking No Show Toe Socks for Men Women, Invisible Liner Socks",41.51,Sportswear,3.0,https://m.media-amazon.com/images/I/616fpu3ZpzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CYBQ5TN9
B0DTNYLJ31,Angel Kiss,Purses for Women Small Hobo Shoulder Bags Vagen Leather Multi-Pocket Tote Bag with Zipper,148.45,Handbags,4.5,https://m.media-amazon.com/images/I/71FxfR0NieL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DTNYLJ3
B07XTMXNKV,Bourge,Women Micam-Z51 Black Sports Shoes-7 Kids UK (Micam-104-07),45.0,Made for Amazon,4.1,https://m.media-amazon.com/images/I/71xAkCVUUKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07XTMXNKV
B07CMZNWDX,Crocs,Bistro Pro LiteRide Clog unisex-adult Clogs,149.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/618oshc1F4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CMZNWDX
B01M8QFGYG,Huztencor,Zipper Wallet Men RFID Blocking Leather Bifold Credit Card Wallets (FBA),126.0,Wallets,4.4,https://m.media-amazon.com/images/I/719f8cAVYTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01M8QFGYG
B07P22MVPD,ZAVERI PEARLS,Kundan & Jewellery Set For Women (Golden)(Zpfk8591),25.58,Outlet,3.8,https://m.media-amazon.com/images/I/61UZjIC5h6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P22MVPD
B000KA07OO,Birkenstock,Women's Classic Madrid Birko-Flor Mules,359.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/61-y7-WQiNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B000KA07OO
B0987FSY9G,MANSDOUR,Men's Quick-Dry Active Sports Shirts Quarter Zip Long Sleeve Running Pullover Tops Outdoor Sweatshirt,60.0,New season,4.5,https://m.media-amazon.com/images/I/61zUtDVmTMS._AC_UL320_.jpg,https://www.amazon.ae/dp/B0987FSY9G
B0DZB9RKHK,ANALEAF,Mens Casual Shoes Fashion Sneakers Dress Oxfords Comfortable Shoes,99.0,Shoes,4.5,https://m.media-amazon.com/images/I/71f5FhWdwsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DZB9RKHK
B0CBKXGFZW,Under Armour,mens M Ua Perf Tech 6In Underwear,135.0,Sportswear,3.8,https://m.media-amazon.com/images/I/819SQ-qqu8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CBKXGFZW
B017PIB3L4,Reebok,Sublite Work mens Industrial & Construction Shoe,368.95,Most-Loved Fashion,4.1,https://m.media-amazon.com/images/I/817utuUZjTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B017PIB3L4
B09YH2HRG6,WYFJNX,PU Leather Backpack Purse for Women Fashion Multipurpose Design Handbag Ladies Shoulder Bags Travel Backpack,82.33,Outlet,4.5,https://m.media-amazon.com/images/I/81gwzv9r26L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YH2HRG6
B09GVB9XFV,Nayak,Men's Classic Shirt (BLC-NY-051 B),15.15,Made for Amazon,,https://m.media-amazon.com/images/I/81+Vn4HDIDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GVB9XFV
B0CH55VT69,Tiny Chou,"Tote Bag, Waterproof Nylon Shoulder Bags Laptop Work Bag Multi Pockets Teacher Purses and Handbags for Women Men",29.09,Handbags,4.9,https://m.media-amazon.com/images/I/61ZD3iu0pWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CH55VT69
B0C4DQF1JY,adidas,Pomazor M mens Shoes,141.33,Shoes,3.9,https://m.media-amazon.com/images/I/717+KGyGSKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4DQF1JY
B0CXCRZBL3,Diesel,Men's Watches 24 mm Black Leather Original Replacement Strap for DZ7291,172.61,Watches,4.7,https://m.media-amazon.com/images/I/71hA0iinF1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CXCRZBL3
B0099M2IQY,Casio,Digital Watch: AE-1200WH Men,150.0,Watches,4.6,https://m.media-amazon.com/images/I/61U3j88iDBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0099M2IQY
B07N7BJJLV,Casio,"His and Her Couple Analog, Dress Watch - MTP/LTP-1314D-1AV",234.0,Watches,4.4,https://m.media-amazon.com/images/I/91wBrRYxopL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N7BJJLV
B0BR29SRFP,Coach,coated canvas signature tabby shoulder bag 26 refresh CI032 B4NQ4 b4/tan rust,1525.0,Handbags,4.9,https://m.media-amazon.com/images/I/71aIqn6hJRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BR29SRFP
B07DN93B9R,TIMEWEAR,Analog Slim Two Hands Leather Strap Watches for Men,51.0,Watches,3.7,https://m.media-amazon.com/images/I/81CwsCvUWqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07DN93B9R
B0CHYKGKK1,GUESS,"Noelle Small Tote Handbag, Multicolor",316.54,Handbags,4.5,https://m.media-amazon.com/images/I/71XtSZTPP2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CHYKGKK
B0CMBZSMMB,NINE WEST,Nine West Ngz138378 Crossbody Bag,225.0,Outlet,5.0,https://m.media-amazon.com/images/I/61w6Us9JwPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CMBZSMMB
B0C1S1L4B3,SYOSI,"Makeup Bag Organizer, , Portable Travel Bag for Women, Large Capacity Double Layers Make up Bag With Brush Compartment and Handle",39.9,Luggage,5.0,https://m.media-amazon.com/images/I/51KWmWonRUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1S1L4B3
B0B6G366Z8,ELECDON,"15Pack Travel Pouches for Toiletries, TSA Approved Travel Size Portable Containers, Stand Up Pouch, Leakproof Squeezable Bags Refillable Travel Accessories for Shampoo Conditioner Lotion Soap Liquids",39.6,Luggage,4.7,https://m.media-amazon.com/images/I/41d-9Cgo80L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6G366Z8
B00EVPM6MA,Seiko,"Automatic Watch for Men 5-7S Collection - with Day/Date Calendar, Luminous Hands, Stainless Steel Case & Bracelet",545.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/81+kekQBuKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00EVPM6MA
B08CH9N95V,Michael Kors,Charlotte Large Top Zip Tote,795.0,Handbags,4.5,https://m.media-amazon.com/images/I/61h0b9ldYjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CH9N95V
B077G9SV4V,Crocs,Unisex Adult Bayaband Clog,143.08,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/71aO1V7phzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B077G9SV4V
B0BX9MPBMK,ANTARCTICA,Men's Polo Shirt Quick Dry Performance Short Sleeve Tactical Shirts Golf Shirt,69.99,Sportswear,4.2,https://m.media-amazon.com/images/I/618pboPD-FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BX9MPBMK
B07F3CYQJW,Van Heusen,Men's Poplin Regular Fit Solid Point Collar Dress Shirt,210.7,Outlet,4.3,https://m.media-amazon.com/images/I/71+fTad66EL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07F3CYQJW
B0D17CR594,Wesoke,"Small Women Backpack Purse, Anti Theft Backpack for Woman, Fashion Waterproof PU Leather Travel Backpack for Ladies, Lightweight Daily Backpack Shoulder Bag Handbag, Black",65.99,Handbags,4.2,https://m.media-amazon.com/images/I/71F+ykxlLPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D17CR594
B084BBY9BJ,Amazon Brand - Symbol,Men's Solid Regular fit Polo (JC-Single),16.0,Made for Amazon,3.6,https://m.media-amazon.com/images/I/814PaJuL1KL._AC_UL320_.jpg,https://www.amazon.ae/dp/B084BBY9BJ
B0CT63T5B6,Veltman,Leather wallet for men wallet mens black mens wallet trifold purse for men wallet mens slim wallet for men minimalist and Compact RFID Wallet mens wallet,38.0,Wallets,4.2,https://m.media-amazon.com/images/I/81-Y-JRJyxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CT63T5B6
B0B5P8GR9H,TOMS,Alpargata Wide womens Loafer Flat,161.0,Most-Loved Fashion,4.5,https://m.media-amazon.com/images/I/71T7lbwWzIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5P8GR9H
B0BJ4MZLDX,Under Armour,Unisex Adults Loudon Backpack,,New season,4.5,https://m.media-amazon.com/images/I/71SR9k0L0iL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ4MZLDX
B0C1534Y9K,Michael Kors,"Lexington Chronograph Stainless Steel Watch with Stainless Steel Strap, 38mm Case Size",761.0,Outlet,4.6,https://m.media-amazon.com/images/I/71qvpsYs+mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1534Y9K
B08NGDJBKS,YouBella,Unisex Stylish Silver Plated Finger Ring Watch Jewellery (Black),29.39,Outlet,3.9,https://m.media-amazon.com/images/I/71d19XeNRqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08NGDJBKS
B0C53W9RCN,adidas,VL Court 3.0 mens Shoes,203.12,Shoes,4.4,https://m.media-amazon.com/images/I/412BWCkjYzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C53W9RCN
B09HBBG5DX,TrekKit,Lightweight Carryon Luggage Bag - Hardshell Hand Carry Spinner Luggage for Travel | ABS Luggage with 4 Spinner Wheels,79.0,Luggage,3.8,https://m.media-amazon.com/images/I/71qCCy0wM2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HBBG5DX
B0F6YF1PVP,LIMOS,Cedar Shoe Tree for Men  Size 43-44 | Natural Wood Shoe Shaper & Moisture Absorber,55.0,New season,5.0,https://m.media-amazon.com/images/I/61WnWLDDgML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F6YF1PVP
B0BL9KGKW3,SSFRI,Men's 2 Piece Track Suit Set Casual Set Jogging Sweatsuit Workout Quarter Zip Suit Sport Gym with Pockets Sweatsuit Long Sleeve Long Pant Set Fall Outfits for Men,19.25,Sportswear,2.8,https://m.media-amazon.com/images/I/61cD9Z6dQML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BL9KGKW3
B0DPZQH6RN,L-RUN,Men Women Water Shoes Barefoot Aqua Socks Lightweight Swim Shoes for Beach Surf Pool Yoga,30.59,Shoes,4.1,https://m.media-amazon.com/images/I/71QZCeiXeXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DPZQH6RN
B0B8NXPWWM,MAKINGTEC,"AirTag Wallet, Minimalist Pocket-Sized Genuine Leather Credit Card Holder with RFID Technology, Slim Money Clip and Smart Wallet for Men, Accessory & Case for Apple Air Tag (Black)",40.37,Wallets,2.1,https://m.media-amazon.com/images/I/71fdcYVspUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B8NXPWWM
B078L5969R,YELLOW CHIMES,Heart Steel Anklets for Women (Rose Gold) (YCSSAK-G039HRT-RG),68.0,Outlet,4.0,https://m.media-amazon.com/images/I/51SoeIyWnGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B078L5969R
B0B5189R4S,Deniklo,Printed Round Neck T-Shirt For Men,19.0,Made for Amazon,3.9,https://m.media-amazon.com/images/I/71dKuYk7NoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5189R4S
B07NGMQP7F,Havaianas,HAVAIANAS URBAN SPECIAL mens SANDALS,141.0,Shoes,3.9,https://m.media-amazon.com/images/I/51DDzD72Z8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NGMQP7F
B0C155HV41,Diesel,"Chief Series Men's Watch Chronograph Movement with Silicone Strap, Stainless Steel Dabile Watch or Leather",667.0,Watches,4.1,https://m.media-amazon.com/images/I/71S8jHKRXNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C155HV4
B09M9RM65N,styleville.in,Women Polyester Fit And Flare Knee-Length Casual Dress (Sdrf502469),21.89,Made for Amazon,2.8,https://m.media-amazon.com/images/I/71I7pJ1659L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09M9RM65N
B08B1M23H4,baleaf,Men's UPF 50+ Sun Protection Long Sleeve Shirts SPF Lightweight Fishing Running Thumbholes Hoodie Shirt,219.99,Sportswear,4.6,https://m.media-amazon.com/images/I/61p2qZYfWeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08B1M23H4
B07GTYSBN4,Volher,mens Travel Backpacks Travel Backpacks,161.0,Luggage,4.6,https://m.media-amazon.com/images/I/81Gr+N-EkcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07GTYSBN4
B08PKBZV3Q,BASSDASH,mens Hoodie Hooded Sweatshirt,96.04,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/618z7lPSPWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08PKBZV3Q
B09JKQB15M,HUALEENA,Women Hualeyna035 Messenger Bags,65.1,Handbags,4.4,https://m.media-amazon.com/images/I/41u6TgJK5NL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09JKQB15M
B0CVS97FB2,BOSS,Hugo Boss ALEN MENS MESH CHAIN BRACELET - 1580612,255.0,Accessories,4.0,https://m.media-amazon.com/images/I/71RhBCKPnZL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CVS97FB
B019MRELWE,FitFlop,Men's Chi Flip Flop,289.0,Shoes,3.4,https://m.media-amazon.com/images/I/71Ba-2--PbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B019MRELWE
B07RGQJQSH,Burwood,Men BWD 223 Leather Formal Shoes,22.66,Made for Amazon,3.4,https://m.media-amazon.com/images/I/61SA7p7ZeEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RGQJQSH
B0CZ4L2RGM,BOSS,WALKER MENS BLACK DI,455.0,Watches,3.0,https://m.media-amazon.com/images/I/71WZFQyJNyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZ4L2RGM
B0D8CJB151,Coach,Womens Quilted Tabby Shoulder Handbag,1535.0,Handbags,4.3,https://m.media-amazon.com/images/I/71MByICSauL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D8CJB
B09P5873TZ,Deniklo,Men's Solid Regular T-Shirt,14.91,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71756zF00+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09P5873TZ
B076CW51NS,Stacy Adams,DESMOND CAP TOE MONK STRAP Men's Monk-Strap Loafer,279.0,Most-Loved Fashion,4.2,https://m.media-amazon.com/images/I/810yUSRsDzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B076CW51NS
B0774XP86B,Crep Protect,Ultimate Scuff Eraser - Sneaker Cleaner for Suede and Nubuck Shoes,49.0,New season,4.2,https://m.media-amazon.com/images/I/71xd1y8Y50L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0774XP86B
B08V1LF2S4,ZAVERI PEARLS,"Green Crystal Shine Beads & Kundan Ethnic Choker Necklace & Earring Set For Women-ZPFK9965, Onesize",33.0,Outlet,3.8,https://m.media-amazon.com/images/I/61Q6Azxs39L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08V1LF2S4
B0D4QHBBLG,NALACAL,"Stainless Steel Imperial Crown Bracelet Set for Men, Featuring Roman Numeral Bangle, Twisted Cable and Adjustable Cuff, Tarnish Resistant, Ideal for Formal and Casual Wear (Black-Crown)",39.8,Accessories,,https://m.media-amazon.com/images/I/71W+SKr0ezL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D4QHBBLG
B07BK6TCKY,Amazon Basics,Softside Replacement Luggage Suitcase Spinner Wheels,37.0,Luggage,4.0,https://m.media-amazon.com/images/I/61noE6lQS9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07BK6TCKY
B08X93VX8K,GUESS,Men's Sport Multifunction 44mm Watch  Gunmetal & Blue Dial with Gunmetal Stainless Steel Case & Bracelet,310.0,Watches,4.7,https://m.media-amazon.com/images/I/61t+E7O-9FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08X93VX8K
B0D77N2YQM,Skechers,MICROSPEC MAX - RACER GAL unisex-child Crib Shoe,103.78,New season,4.4,https://m.media-amazon.com/images/I/51Nrh5+agoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D77N2YQM
9792252916,Casio,"Men's Grey Dial Watch, Black Band, W-59-1VQD",63.0,Watches,4.7,https://m.media-amazon.com/images/I/51imy76LG+L._AC_UL320_.jpg,https://www.amazon.ae/dp/9792252916
B0CPJS4DBQ,Skechers,Max Cushioning Arch Fit 2.0 mens Sneaker,395.0,Shoes,4.8,https://m.media-amazon.com/images/I/71w8R38nF2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CPJS4DBQ
B008SFRY30,Beurer,"beurer LS 06, Luggage Scale, Silver (Pack Of 1)",51.33,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/618uLQK9ehL._AC_UL320_.jpg,https://www.amazon.ae/dp/B008SFRY3
B0BQ6WFWCS,adidas,Essentials Training Wallet- BLACK/WHITE One Size,34.81,Wallets,4.5,https://m.media-amazon.com/images/I/61TFhLvOUgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQ6WFWCS
B0C3W3798N,TOPEAST,"Personalized Chenille Letter Pouch Cosmetic Bag with Zipper, Travel Toiletry Bag, Monogrammed Birthday Gift for Women",69.83,Luggage,4.8,https://m.media-amazon.com/images/I/81xDjHVhNeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3W3798N
B0BM5RKYRM,Liberty,"Casual Slingback Clogs for Men with EVA Sole - Slip-On Comfort, Breathable & Lightweight | Ideal for All-Day Wear | Versatile for Indoors/Outdoors",34.56,Shoes,3.4,https://m.media-amazon.com/images/I/51eWVlXLFuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BM5RKYRM
B0DR8PJS1P,Jovivi,"Mens Necklace,Viking Necklace for Men Norse Runes Leather Stainless Steel Necklace,Nordic Viking jewellery Gifts For Men Dad Boyfriend Anniversay Fathers Day Birthday",62.81,Accessories,4.3,https://m.media-amazon.com/images/I/615zQSbE+KL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DR8PJS1P
B07CJCGM1M,American Tourister,Unisex FIZZ Backpack,148.0,Luggage,4.0,https://m.media-amazon.com/images/I/613QWMa-37L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CJCGM1M
B09YKD9LBW,ICONIC,Mens MOSEAN BEG Pants,38.82,Outlet,4.0,https://m.media-amazon.com/images/I/81xiRci7LNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YKD9LBW
B0CVZGGWNR,DELSEY PARIS,"Delsey Agreable 1 Compartment Backpack 14"" PC Protection Black",99.0,New season,5.0,https://m.media-amazon.com/images/I/61+FfjmPS1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CVZGGWNR
B001JK6KHW,J World New York,Sunrise Kids Rolling Backpack for Girls Boys Teen. Roller Bookbag with Wheels,149.0,Most-Loved Fashion,4.4,https://m.media-amazon.com/images/I/516b03d91gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001JK6KHW
B0FBGTRGY1,Generic,"Wallet for Men Rfid Blocking Credit Card Holder for Men Women Leather Slim Thin Minimalist Rfid Card Holder Ridge Pocket Travel Wallet, Grey, Minimalist",5.64,Wallets,,https://m.media-amazon.com/images/I/71mvIagbxuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FBGTRGY
B0F9L4V826,Generic,"Arabic Muslim Engraved Stainless Steel Pendant, Kursi Necklace, Islam Muslim Allah Jewelry, Geometric Pattern Golden-Tone Unisex Jewelry for Ramadan, Eid, Men & Women.",48.0,Accessories,,https://m.media-amazon.com/images/I/31MtOl7nbPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F9L4V826
B0BH4LXN6F,Fusefit,Men's HARU FF Slides,28.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71q+QPmRbUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BH4LXN6F
B0BJL4TVYQ,adidas,Vs Pace 2.0 mens Shoes,161.54,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/414qSj+6m4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJL4TVYQ
B09C8JTFLZ,Centrino,Men's Formal Shoe,20.7,Made for Amazon,3.4,https://m.media-amazon.com/images/I/71-ysZ1jWAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C8JTFLZ
B0DNBM8P2M,adidas,Runfalcon 5 Running Shoes womens Shoes,125.55,New season,4.2,https://m.media-amazon.com/images/I/71Ee4x8aXlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DNBM8P2M
B0BGY1G3QQ,Casio,"Casual Watch MQ-38UC-2A1ER, Black, Casual",49.48,Watches,4.2,https://m.media-amazon.com/images/I/51jkBodmN7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGY1G3QQ
B00Q2QUZLA,TUMI,Hanger Set of 2,209.0,Luggage,4.6,https://m.media-amazon.com/images/I/51kt90L2AnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00Q2QUZLA
B0DGC3BVSK,NALACAL,"Multi-Function Digital Sport Watch  Waterproof Military-Style with Analog Display, LED Backlight, Alarm, and Stopwatch Features",82.77,Watches,1.9,https://m.media-amazon.com/images/I/71bvxOzCWdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DGC3BVSK
B0B5NBTP45,Tommy Hilfiger,Women's Emblem Camera bag Crossovers,425.0,Outlet,4.5,https://m.media-amazon.com/images/I/712XdGux1sL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5NBTP4
B00MOA4NXO,TYR,unisex-adult Big Mesh Mummy Backpack Backpack,108.45,Most-Loved Fashion,4.7,https://m.media-amazon.com/images/I/91uCZwr6gaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00MOA4NXO
B0C2C2TRL8,URBAN FOREST,"Oliver Leather Wallet for Men, Aniline Black, Contemporary",55.0,Most-Loved Fashion,4.3,https://m.media-amazon.com/images/I/31LnNo83v8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2C2TRL8
B0BNL81RCD,adidas,Unisex Adults Cushioned Crew Socks 3 Pairs Socks,33.63,Sportswear,4.6,https://m.media-amazon.com/images/I/61-x-fVkwHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BNL81RCD
